url,region,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,type,description,state,lat,long,posting_date,vehicle_age,vehicle_label,market_median_price,deal_score
https://stlouis.craigslist.org/cto/d/saint-louis-chevrolet-silverado-2500hd/7315726650.html,"st louis, mo",9000,2005.0,chevrolet,silverado 2500 hd 4x4,good,gas,237000.0,automatic,4wd,truck,"Good work truck with ladder rack Needs shocks and a couple of tires Look at the recent work done on this truck  New engine with 3 years 100,000 mile warranty that is transferable to the new owner",il,38.5222,-90.3021,2021-05-02T09:10:55-0500,20.0,2005 Chevrolet Silverado 2500 Hd 4X4,9000.0,0.0
https://newhaven.craigslist.org/ctd/d/new-haven-2018-honda-civic-type-touring/7314542600.html,new haven,35990,2018.0,honda,civic type r touring,good,other,40831.0,other,,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ct,41.31,-72.92,2021-04-29T17:41:24-0400,7.0,2018 Honda Civic Type R Touring,35990.0,0.0
https://richmond.craigslist.org/ctd/d/fredericksburg-2014-bmw-x5-xdrive50i/7314368395.html,richmond,25495,2014.0,bmw,x5,,gas,75157.0,automatic,,suv,"2014 BMW X5 xDrive50i     Offered by: Pride Auto Sales VA — (540) 328-2976 — $25,495     *Certified* *M Sport Package* *Cold Weather Package* *Dynamic Handling Package* *Mocha Interior Design Package* *Ambient Lighting* *Navigation System* *Mocha NAPPA Leather* *Adaptive M Suspension* *3rd Row Seat*",va,38.25295,-77.50261,2021-04-29T12:35:14-0400,11.0,2014 Bmw X5,23885.0,-1610.0
https://tucson.craigslist.org/ctd/d/tucson-2013-toyota-prius-three/7311848432.html,tucson,15990,2013.0,toyota,prius three hatchback 4d,good,gas,51066.0,other,fwd,hatchback,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",az,32.21,-110.96,2021-04-24T07:51:11-0700,12.0,2013 Toyota Prius Three Hatchback 4D,15990.0,0.0
https://salem.craigslist.org/ctd/d/portland-2013-honda-odyssey-clean-title/7308073029.html,salem,11987,2013.0,honda,odyssey,,gas,133062.0,automatic,fwd,other,"2013 Honda Odyssey EX-L Minivan 4D FWD has clean title!Clearpath's Price is 11,987.00WITH CARFAX SERVICE HISTORY & CLEAN TITLEPrice: $11,987.00Year: 2013Make: HondaModel: OdysseyOdometer: 133062 milesEngine: V6, i-VTEC, 3.5 LiterDrive Train: FWDTransmission: Automatic, 5-SpdColor: GRAYClearpathpro L",or,45.4373,-122.6147,2021-04-16T19:14:11-0700,12.0,2013 Honda Odyssey,12479.5,492.5
https://flint.craigslist.org/ctd/d/utica-2017-chevrolet-malibu-sedan-4dr/7312746779.html,flint,12995,2017.0,chevrolet,malibu,excellent,gas,107923.0,automatic,fwd,sedan,2017 Chevrolet Malibu 4dr Sdn LT w/1LT - Summit White  393521B      CONTACT INFORMATION:          ☎ Phone: (810) 471-3745       Use extension 0065 when prompted.    ✍ Vehicle Website:   http://classifieds.usedcar.zone/r?P=16105523&U=1  (copy paste link into your browser)        VEHICLE SPECIFICATION,mi,42.59142,-83.031,2021-04-26T09:27:24-0400,8.0,2017 Chevrolet Malibu,16995.0,4000.0
https://fayetteville.craigslist.org/ctd/d/fayetteville-2017-bmw-series-330i/7308173017.html,fayetteville,26590,2017.0,bmw,3 series 330i xdrive sedan,good,other,14358.0,other,,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",nc,35.05,-78.87,2021-04-17T08:41:38-0400,8.0,2017 Bmw 3 Series 330I Xdrive Sedan,25990.0,-600.0
https://spacecoast.craigslist.org/ctd/d/orlando-2008-jeep-wrangler-unlimited/7314320957.html,space coast,13790,2008.0,jeep,wrangler,excellent,gas,177100.0,automatic,4wd,suv,"2008 Jeep Wrangler Unlimited Sahara Sport Utility 4D SUV  4WD   Drive it home today. Call (Or Text) us now !!Call (or text) ☏ 4072030600  GAC One Stop Orlando 603 Silverton St, Orlando, FL 32808Copy & Paste the URL belowto view more information!http://gaconestopinc.v12soft.com     			Year : 2008				",fl,28.551277,-81.438392,2021-04-29T11:16:03-0400,17.0,2008 Jeep Wrangler,16800.0,3010.0
https://minneapolis.craigslist.org/wsh/ctd/d/forest-lake-2017-gmc-sierra/7316141197.html,minneapolis / st paul,29900,2017.0,gmc,sierra,excellent,gas,90715.0,automatic,4wd,pickup,"2017 GMC SIERRA    2017 GMC Sierra SLT 4X4 Crew Cab 5.3L V8 GPS, Remote Start, Bluetooth, Power Leather Heated Front Seats, Rear View Camera, CD/Satellite Touch Screen Bose Sound System, USB, AUX, Dual Climate Controls, Power Folding Mirrors, Power Adjustable Pedals, Tow Pkg, Trailer Brake Controlle",mn,45.30052,-92.970287,2021-05-03T08:09:53-0500,8.0,2017 Gmc Sierra,34998.0,5098.0
https://tulsa.craigslist.org/ctd/d/broken-arrow-2006-toyota-sienna-xle/7306881577.html,tulsa,5998,2006.0,toyota,sienna,excellent,gas,154000.0,automatic,fwd,mini-van,"2006 Toyota Sienna XLE FWD Van Mini-Van   Drive it home today. Call (Or Text) us now !!Call (or text) ☏ (918) 921−9549  JT Wholesale Auto, Inc. 24855 OK-51, Broken Arrow, OK 74014Copy & Paste the URL belowto view more information!http://Jtcarsales.com   			Year : 2006				Make : Toyota				Model : Sie",ok,36.016469,-95.699964,2021-04-14T15:45:44-0500,19.0,2006 Toyota Sienna,5500.0,-498.0
https://cincinnati.craigslist.org/ctd/d/cincinnati-2008-dodge-grand-caravan-sxt/7314494364.html,cincinnati,5995,2008.0,dodge,grand caravan,,gas,135602.0,automatic,fwd,mini-van,513-729-5245 Wheel And Deal Auto Sales INC 9725 Hamilton Ave Cincinnati Ohio 45231  www.wheelanddealautosales.com  2008 Dodge Grand Caravan SXT  135k Leather 3-row Two televisions Stow n go seats 3.8 v6 Power doors and hatch Runs excellent $2995 Down $5995 full price    60 per week/120 every other w,oh,39.243965,-84.548893,2021-04-29T16:10:15-0400,17.0,2008 Dodge Grand Caravan,4443.5,-1551.5
https://shoals.craigslist.org/cto/d/florence-2011-ford-150-lariat/7307512066.html,florence / muscle shoals,12500,2011.0,ford,f150 lariat,,gas,197000.0,automatic,,,"2011 Ford F-150 Lariat 4x4. Heated and Cooled Tan Leather, Navigation, Sony Audio, Tinted Windows, Aftermarket Exhaust. 5.0 Engine with 197k miles. Truck is not a new one and has a few bruises from being used as a truck. No issues, runs and drives strong. $12,500",al,34.8825,-87.7398,2021-04-15T19:53:03-0500,14.0,2011 Ford F150 Lariat,20500.0,8000.0
https://owensboro.craigslist.org/ctd/d/owensboro-2015-ford-mustang-gt-premium/7315816313.html,owensboro,34590,2015.0,ford,mustang gt premium,good,gas,30970.0,other,rwd,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ky,37.75,-87.11,2021-05-02T12:22:09-0500,10.0,2015 Ford Mustang Gt Premium,34590.0,0.0
https://twinfalls.craigslist.org/ctd/d/boise-2014-cadillac-xts-luxury/7316549820.html,twin falls,15495,2014.0,cadillac,xts,,gas,94436.0,automatic,fwd,sedan,"2014 Cadillac XTS Luxury Collection 4dr Sedan     Offered by: Advantage Auto Sales - PODEMOS FINANCIAR A CUALQUIERA! — (208) 996-8018 — $15,495       Advantage Auto Sales - PODEMOS FINANCIAR A CUALQUIERA!    Year: 2014 Make: Cadillac Model: XTS Series: Luxury Collection 4dr Sedan VIN: 2G61M5S34E9221",id,43.6403,-116.26346,2021-05-03T19:30:32-0600,11.0,2014 Cadillac Xts,15247.0,-248.0
https://oklahomacity.craigslist.org/ctd/d/oklahoma-city-2020-honda-civic-si-coupe/7311980438.html,oklahoma city,26590,2020.0,honda,civic si coupe 2d,good,gas,9954.0,other,fwd,coupe,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ok,35.46,-97.51,2021-04-24T13:21:10-0500,5.0,2020 Honda Civic Si Coupe 2D,26590.0,0.0
https://westslope.craigslist.org/ctd/d/grand-junction-2002-buick-century-custom/7313592784.html,western slope,3995,2002.0,buick,century custom,,gas,128276.0,automatic,fwd,sedan,"2002 Buick Century Custom SedanExterior Color: Dark Bronzemist MetallicInterior Color: TaupeVIN: 2G4WS52J621262499Stock Number: 11414Mileage: 128,276MPG: 18 City / 26 HighwayEngine: 3L NA V6 overhead valves (OHV) 12VFuel: GasolineTransmission: AutomaticDrivetrain: Front Wheel DriveTitle: ClearInclud",co,39.093933,-108.611602,2021-04-27T16:52:52-0600,23.0,2002 Buick Century Custom,4497.0,502.0
https://fortcollins.craigslist.org/ctd/d/fort-collins-2020-mitsubishi-outlander/7303778868.html,fort collins / north co,19990,2020.0,mitsubishi,outlander sport es,good,other,11103.0,other,,hatchback,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",co,40.55,-105.06,2021-04-08T12:41:18-0600,5.0,2020 Mitsubishi Outlander Sport Es,19990.0,0.0
https://toledo.craigslist.org/ctd/d/perrysburg-2005-dodge-ram-pu-103k-miles/7313777727.html,toledo,5995,2005.0,ram,1500,excellent,gas,103200.0,automatic,rwd,truck,PRESTIGE FAMILY USED CARS 7444 FREMONT PIKE PERRYSBURG OH 419-714-8010 419-297-9709,oh,41.522907,-83.537554,2021-04-28T09:35:30-0400,20.0,2005 Ram 1500,5999.0,4.0
https://stlouis.craigslist.org/ctd/d/saint-louis-2018-nissan-rogue-sv/7312935941.html,"st louis, mo",21953,2018.0,nissan,rogue,,other,39549.0,automatic,,,Transmission: AutomaticDrivetrain: Year: 2018Make: NissanExterior Color: Gun MetallicStock #: 29090AEngine: 2.5LModel: RogueMileage: 39549Interior Color: Charcoal ClothTrim: SVVIN: KNMAT2MT3JP524778Contact Sales - 314-434-5000http://www.seegertoyota.com,il,38.6565,-90.4542,2021-04-26T13:26:25-0500,7.0,2018 Nissan Rogue,20486.5,-1466.5
https://bham.craigslist.org/ctd/d/birmingham-2019-ford-ranger-supercrew/7315467192.html,birmingham,30990,2019.0,ford,ranger supercrew xl pickup,good,other,1834.0,other,,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",al,33.52,-86.79,2021-05-01T14:51:01-0500,6.0,2019 Ford Ranger Supercrew Xl Pickup,30990.0,0.0
https://louisville.craigslist.org/ctd/d/louisville-2011-gmc-terrain-sle-awd-4dr/7314565780.html,louisville,9499,2011.0,gmc,terrain,,gas,102383.0,automatic,,suv,"2011 GMC Terrain SLE 1 AWD 4dr SUV     Offered by: KING LOUIS AUTO SALES - Warranty and CARFAX included — (502) 414-8322 — $9,499     Cash is our specialty but great rates are available for those who qualify!    King Louis Auto Sales has consistently lower prices than our competition! Not many deale",ky,38.16475,-85.79788,2021-04-29T18:30:07-0400,14.0,2011 Gmc Terrain,7995.0,-1504.0
https://nashville.craigslist.org/ctd/d/gallatin-2016-cadillac-srx-luxury/7316715327.html,nashville,15950,2016.0,cadillac,srx,excellent,gas,134000.0,automatic,,,"Body style: SUV Mileage: 134,374 Engine: 6 Cylinder 3.600L Trans: Automatic Exterior Color: Platinum Ice Tricoat Interior Color: Shale Stock: 561731 VIN: 3GYFNBE34GS561731  Power Driver's Seat Power Passenger Seat Heated Seat AM/FM Stereo - CD Navigation System Back Up Camera On*Star System Homelink",tn,36.384565,-86.4556,2021-05-04T09:54:28-0500,9.0,2016 Cadillac Srx,20903.0,4953.0
https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-550-f550-550/7313338737.html,central nj,41999,2016.0,ford,f 550,,diesel,103642.0,automatic,,,"PHOENIX TRUXX (Truck Country) Vehicle Description     2016 Ford F-550 Super Duty XLT 2dr 4wd Regular Cab LB Chassis Truck * DIESEL *   2016 Ford F-550 Super Duty - 1FDUF5HT0GEC65702 Engine: 6.7L Transmission: 5 Spd Automatic Miles: 103,642 Exterior: WHITE Interior: Gray Stock #: 13636 VIN #: 1FDUF5H",nj,40.464,-74.2742,2021-04-27T11:34:00-0400,9.0,2016 Ford F 550,41999.0,0.0
https://orlando.craigslist.org/ctd/d/orlando-2014-chevrolet-traverse-lt/7313755940.html,orlando,14917,2014.0,chevrolet,traverse,,gas,94675.0,automatic,fwd,suv,"SOLD!!!   This Chevrolet Traverse has just been Sold. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one.		 		 Use the link below to view inventory from this and other nearby dealerships.		 		 	http://lyv.cc/MQUSW	A27",fl,28.58011,-81.4443,2021-04-28T08:37:57-0400,11.0,2014 Chevrolet Traverse,13660.0,-1257.0
https://brunswick.craigslist.org/ctd/d/brunswick-2016-ford-f150-regular-cab-xl/7313767228.html,brunswick,26990,2016.0,ford,f150 regular cab xl pickup,good,gas,14230.0,other,,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ga,31.15,-81.48,2021-04-28T09:11:02-0400,9.0,2016 Ford F150 Regular Cab Xl Pickup,26990.0,0.0
https://newyork.craigslist.org/stn/cto/d/staten-island-2010-nissan-maxima-sv/7315062758.html,new york city,5000,2010.0,nissan,maxima,,gas,127000.0,automatic,,,2010 Nissan Maxima SV  Fully Loaded Clean Title  *Needs New Transmission* Excellent Engine Excellent Body Powered Cool and Heated Leather Seats Panoramic Sunroof,ny,40.6306,-74.1379,2021-04-30T18:22:04-0400,15.0,2010 Nissan Maxima,7995.0,2995.0
https://albany.craigslist.org/ctd/d/athol-sale-ford-explorer-awd/7301593465.html,albany,8995,2013.0,ford,explorer 4x4,good,gas,150000.0,automatic,4wd,suv,"CRAIGS LIST   👉 LEASES FROM $89  👉 BAD Credit, NO Credit - OKAY!   👉 $500 DOWN + TRADE IN ANY CONDITION.     👉 We FINANCE ANYONE!!! 🚘 Get your PRE-APPROVAL Today!   👉CALL US @ ☎️ (617) 266-1666, (781) 284-3700, (978) 228-6000.      ★Here is a Today's Special at Grace Quality Used Cars in Phillipston",ny,42.5959,-72.2267,2021-04-04T06:02:08-0400,12.0,2013 Ford Explorer 4X4,8995.0,0.0
https://anchorage.craigslist.org/ctd/d/anchorage-2011ram-2500-laramie-mega-cab/7314205082.html,anchorage / mat-su,36995,2011.0,ram,cummins 2500,like new,diesel,130114.0,automatic,4wd,offroad,"Frontier Auto Sales We accept trades! (tow it, drive it, or push it in.) We purchase vehicles on the spot. We even consign vehicles if you need to sell yours let us do the work for you. Let us help find the perfect financing for you and your family’s needs. Spend 3 minutes to fill out a hassle-free ",ak,61.166252,-149.857916,2021-04-28T21:45:52-0800,14.0,2011 Ram Cummins 2500,36995.0,0.0
https://columbiamo.craigslist.org/ctd/d/columbia-2018-infiniti-q50-30t-sport/7310268230.html,columbia / jeff city,30590,2018.0,infiniti,q50 3.0t sport sedan 4d,good,gas,16778.0,other,,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",mo,38.95,-92.32,2021-04-21T08:12:45-0500,7.0,2018 Infiniti Q50 3.0T Sport Sedan 4D,30590.0,0.0
https://corpuschristi.craigslist.org/ctd/d/corpus-christi-2008-ford-expedition-el/7316709981.html,corpus christi,11999,2008.0,ford,expedition,good,gas,152833.0,automatic,rwd,suv,"2008 Ford Expedition EL Eddie Bauer 2WD SUV   Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (361) 336-2553  C&S AUTO SALES 438 Nas Dr, Corpus Christi, TX 78418Copy & Paste the URL belowto view more information!http://corpusauto.com/cars/10939087   			Year : 2008				Make :",tx,27.675499,-97.278416,2021-05-04T09:45:14-0500,17.0,2008 Ford Expedition,8000.0,-3999.0
https://stgeorge.craigslist.org/cto/d/washington-sold-no-longer-available/7307032305.html,st george,7499,2003.0,mercedes-benz,clk430 conv,excellent,gas,68375.0,automatic,rwd,convertible,"2003 Mercedes CLK430 with 68,375 actual miles. This car has always been a smoke free vehicle. No accidents. All particulars of this car are listed in the original Dealer Sticker, which is included in this ad. Originally a California car when I purchased it,  was then brought to Southern Utah where i",ut,37.1364,-113.505,2021-04-14T20:55:04-0600,22.0,2003 Mercedes-Benz Clk430 Conv,7499.0,0.0
https://eugene.craigslist.org/ctd/d/eugene-2007-chevrolet-silverado-2500hd/7312431265.html,eugene,21977,2007.0,chevrolet,"silverado 2500hd 2wd ext cab 157.5"" ltz",,,166383.0,automatic,rwd,pickup,"***Call Us for more information at: 541-228-9437***  Visit us online louglutz.comLou Glutz Motors, Inc has a wide selection of exceptional pre-owned vehicles to choose from, including this 2007 Chevrolet Silverado 2500HD. Drive home in your new pre-owned vehicle with the knowledge you're fully backe",or,44.076513,-123.150156,2021-04-25T11:20:15-0700,18.0,"2007 Chevrolet Silverado 2500Hd 2Wd Ext Cab 157.5"" Ltz",21977.0,0.0
